;Country;Year;Sex;BMI;SBP;FAT;AtRisk
7506;Netherlands Antilles;2004;male;27.23803;131.3987;5.129838;Yes
7507;Netherlands Antilles;2005;male;27.35193;131.6067;5.128161;Yes
7508;Netherlands Antilles;2006;male;27.46039;131.7914;5.118543;Yes
7509;Netherlands Antilles;2007;male;27.58046;131.9751;5.109594;Yes
7510;Netherlands Antilles;2008;male;27.70558;132.1605;5.099209;Yes
7511;Netherlands Antilles;1980;female;26.52971;132.5227;5.504266;Yes
7512;Netherlands Antilles;1981;female;26.69459;132.3221;5.508856;Yes
7513;Netherlands Antilles;1982;female;26.82757;132.0883;5.507906;Yes
7514;Netherlands Antilles;1983;female;26.94655;131.8395;5.498673;Yes
7515;Netherlands Antilles;1984;female;27.04848;131.5451;5.481486;Yes
7516;Netherlands Antilles;1985;female;27.13317;131.2518;5.458565;Yes
7517;Netherlands Antilles;1986;female;27.21448;130.9264;5.431606;Yes
7518;Netherlands Antilles;1987;female;27.28865;130.5517;5.406991;Yes
7519;Netherlands Antilles;1988;female;27.35527;130.1568;5.382063;Yes
7520;Netherlands Antilles;1989;female;27.44158;129.8214;5.361522;No
7521;Netherlands Antilles;1990;female;27.53152;129.5287;5.337376;No
7522;Netherlands Antilles;1991;female;27.61435;129.2225;5.316596;No
7523;Netherlands Antilles;1992;female;27.71878;128.8708;5.300244;No
7524;Netherlands Antilles;1993;female;27.844;128.5211;5.290363;No
7525;Netherlands Antilles;1994;female;27.96719;128.1665;5.283047;No
7526;Netherlands Antilles;1995;female;28.10681;127.7883;5.281668;No
7527;Netherlands Antilles;1996;female;28.23234;127.414;5.280923;No
7528;Netherlands Antilles;1997;female;28.3469;127.0537;5.281929;No
7529;Netherlands Antilles;1998;female;28.46862;126.6667;5.284804;No
7530;Netherlands Antilles;1999;female;28.60105;126.2596;5.287626;No
7531;Netherlands Antilles;2000;female;28.73027;125.8569;5.290768;No
7532;Netherlands Antilles;2001;female;28.84041;125.4987;5.287702;No
7533;Netherlands Antilles;2002;female;28.96402;125.1249;5.28265;No
7534;Netherlands Antilles;2003;female;29.08819;124.7816;5.274951;No
7535;Netherlands Antilles;2004;female;29.19132;124.5031;5.269459;No
7536;Netherlands Antilles;2005;female;29.28223;124.1556;5.268893;No
7537;Netherlands Antilles;2006;female;29.36003;123.8782;5.261715;No
7538;Netherlands Antilles;2007;female;29.46686;123.595;5.256748;No
7539;Netherlands Antilles;2008;female;29.57153;123.3406;5.250655;No
7540;New Zealand;1980;male;25.26155;134.1954;6.134231;Yes
7541;New Zealand;1981;male;25.31869;133.85;6.106232;Yes
7542;New Zealand;1982;male;25.37423;133.4801;6.075355;Yes
7543;New Zealand;1983;male;25.43056;133.1667;6.044647;Yes
7544;New Zealand;1984;male;25.49691;132.913;6.022033;Yes
7545;New Zealand;1985;male;25.56261;132.6396;5.994096;Yes
7546;New Zealand;1986;male;25.63663;132.4191;5.968097;Yes
7547;New Zealand;1987;male;25.71278;132.215;5.936686;Yes
7548;New Zealand;1988;male;25.78555;132.0095;5.90308;Yes
7549;New Zealand;1989;male;25.85735;131.8111;5.867974;Yes
7550;New Zealand;1990;male;25.9278;131.5452;5.831042;Yes
7551;New Zealand;1991;male;25.98728;131.2524;5.790475;Yes
7552;New Zealand;1992;male;26.05001;130.9432;5.744649;Yes
7553;New Zealand;1993;male;26.12349;130.6783;5.703489;Yes
7554;New Zealand;1994;male;26.20156;130.3754;5.65702;Yes
7555;New Zealand;1995;male;26.28952;130.1265;5.617066;Yes
7556;New Zealand;1996;male;26.38163;129.878;5.576496;No
7557;New Zealand;1997;male;26.46966;129.6427;5.537922;No
7558;New Zealand;1998;male;26.54919;129.3244;5.493807;No
7559;New Zealand;1999;male;26.64585;129.0486;5.454409;No
7560;New Zealand;2000;male;26.75492;128.8069;5.416099;No
7561;New Zealand;2001;male;26.87056;128.613;5.38538;No
7562;New Zealand;2002;male;26.9948;128.4176;5.354436;No
7563;New Zealand;2003;male;27.11813;128.2393;5.329744;No
7564;New Zealand;2004;male;27.24742;128.0288;5.302282;No
7565;New Zealand;2005;male;27.3821;127.845;5.275222;No
7566;New Zealand;2006;male;27.51091;127.6254;5.24682;No
7567;New Zealand;2007;male;27.64444;127.4408;5.220968;No
7568;New Zealand;2008;male;27.76893;127.2411;5.192573;No
7569;New Zealand;1980;female;24.16873;128.1169;6.034421;No
7570;New Zealand;1981;female;24.26687;127.7551;6.021743;No
7571;New Zealand;1982;female;24.37293;127.4045;6.007078;No
7572;New Zealand;1983;female;24.46889;127.0724;5.992361;No
7573;New Zealand;1984;female;24.56961;126.7242;5.983306;No
7574;New Zealand;1985;female;24.66795;126.4146;5.969419;No
7575;New Zealand;1986;female;24.78283;126.1129;5.957153;No
7576;New Zealand;1987;female;24.90259;125.8598;5.939443;No
7577;New Zealand;1988;female;25.01676;125.606;5.917553;No
7578;New Zealand;1989;female;25.13153;125.3372;5.892201;No
7579;New Zealand;1990;female;25.25988;125.034;5.862443;No
7580;New Zealand;1991;female;25.38032;124.7006;5.827146;No
7581;New Zealand;1992;female;25.49846;124.3991;5.786324;No
7582;New Zealand;1993;female;25.62123;124.0885;5.748252;No
7583;New Zealand;1994;female;25.75747;123.8141;5.704937;No
7584;New Zealand;1995;female;25.89278;123.4992;5.665711;No
7585;New Zealand;1996;female;26.01873;123.195;5.624347;No
7586;New Zealand;1997;female;26.14364;122.8474;5.583214;No
7587;New Zealand;1998;female;26.26226;122.5076;5.535649;No
7588;New Zealand;1999;female;26.38412;122.176;5.492619;No
7589;New Zealand;2000;female;26.49639;121.8719;5.451156;No
7590;New Zealand;2001;female;26.60665;121.5181;5.415484;No
7591;New Zealand;2002;female;26.72162;121.1642;5.380087;No
7592;New Zealand;2003;female;26.82615;120.7513;5.348334;No
7593;New Zealand;2004;female;26.94393;120.3514;5.315696;No
7594;New Zealand;2005;female;27.04818;119.967;5.284395;No
7595;New Zealand;2006;female;27.15482;119.5661;5.252008;No
7596;New Zealand;2007;female;27.26653;119.1506;5.222264;No
7597;New Zealand;2008;female;27.36642;118.7421;5.190179;No
7598;Nicaragua;1980;male;24.02412;131.6126;4.825706;No
7599;Nicaragua;1981;male;24.08819;131.1715;4.789275;No
7600;Nicaragua;1982;male;24.14205;130.7638;4.762067;No
7601;Nicaragua;1983;male;24.1966;130.3564;4.736633;No
7602;Nicaragua;1984;male;24.25427;129.9494;4.710995;No
7603;Nicaragua;1985;male;24.30151;129.5271;4.688088;No
7604;Nicaragua;1986;male;24.35246;129.1431;4.665188;No
7605;Nicaragua;1987;male;24.39314;128.7708;4.643957;No
7606;Nicaragua;1988;male;24.43531;128.4069;4.614319;No
7607;Nicaragua;1989;male;24.47409;128.0748;4.589293;No
7608;Nicaragua;1990;male;24.51608;127.8902;4.567967;No
7609;Nicaragua;1991;male;24.5551;127.6542;4.541111;No
7610;Nicaragua;1992;male;24.60781;127.4778;4.517267;No
7611;Nicaragua;1993;male;24.6547;127.2719;4.492387;No
7612;Nicaragua;1994;male;24.70176;127.063;4.470788;No
7613;Nicaragua;1995;male;24.75597;126.8891;4.452532;No
7614;Nicaragua;1996;male;24.80855;126.7479;4.43795;No
7615;Nicaragua;1997;male;24.86823;126.6787;4.425251;No
7616;Nicaragua;1998;male;24.94007;126.6633;4.413122;No
7617;Nicaragua;1999;male;25.02261;126.7462;4.404522;No
7618;Nicaragua;2000;male;25.10603;126.8611;4.398701;No
7619;Nicaragua;2001;male;25.1895;126.9716;4.390766;No
7620;Nicaragua;2002;male;25.26476;127.1194;4.381254;No
7621;Nicaragua;2003;male;25.33901;127.3108;4.371693;No
7622;Nicaragua;2004;male;25.42519;127.5634;4.364943;No
7623;Nicaragua;2005;male;25.50722;127.8514;4.353627;No
7624;Nicaragua;2006;male;25.59272;128.1921;4.343843;No
7625;Nicaragua;2007;male;25.68266;128.5762;4.336219;No
7626;Nicaragua;2008;male;25.77291;128.9598;4.328938;No
7627;Nicaragua;1980;female;24.39298;126.4446;4.950845;No
7628;Nicaragua;1981;female;24.49331;126.2876;4.919157;No
7629;Nicaragua;1982;female;24.6017;126.02;4.893853;No
7630;Nicaragua;1983;female;24.71703;125.7855;4.869599;No
7631;Nicaragua;1984;female;24.82252;125.572;4.845071;No
7632;Nicaragua;1985;female;24.93161;125.2879;4.821929;No
7633;Nicaragua;1986;female;25.03886;125.0411;4.798872;No
7634;Nicaragua;1987;female;25.15379;124.7466;4.77694;No
7635;Nicaragua;1988;female;25.23323;124.5403;4.749331;No
7636;Nicaragua;1989;female;25.32109;124.2868;4.725856;No
7637;Nicaragua;1990;female;25.38449;124.0701;4.706589;No
7638;Nicaragua;1991;female;25.45867;123.8637;4.684485;No
7639;Nicaragua;1992;female;25.53986;123.6969;4.666868;No
7640;Nicaragua;1993;female;25.62396;123.5395;4.649011;No
7641;Nicaragua;1994;female;25.73862;123.3639;4.634636;No
7642;Nicaragua;1995;female;25.85981;123.2178;4.622683;No
7643;Nicaragua;1996;female;25.9864;123.076;4.613157;No
7644;Nicaragua;1997;female;26.1071;122.9752;4.605871;No
7645;Nicaragua;1998;female;26.24303;122.9209;4.600537;No
7646;Nicaragua;1999;female;26.37244;122.9243;4.59791;No
7647;Nicaragua;2000;female;26.51048;122.9179;4.59691;No
7648;Nicaragua;2001;female;26.65338;122.9445;4.593816;No
7649;Nicaragua;2002;female;26.78785;122.9739;4.589401;No
7650;Nicaragua;2003;female;26.92288;123.0121;4.584704;No
7651;Nicaragua;2004;female;27.0653;123.0731;4.58223;No
7652;Nicaragua;2005;female;27.19606;123.1661;4.576887;No
7653;Nicaragua;2006;female;27.32139;123.2736;4.572134;No
7654;Nicaragua;2007;female;27.44594;123.3798;4.569098;No
7655;Nicaragua;2008;female;27.57259;123.4792;4.566396;No
7656;Niger;1980;male;20.52134;140.9045;4.195324;No
7657;Niger;1981;male;20.56417;140.4526;4.185469;No
7658;Niger;1982;male;20.60781;139.9534;4.171835;No
7659;Niger;1983;male;20.64086;139.4265;4.160392;No
7660;Niger;1984;male;20.6501;138.7876;4.138693;No
7661;Niger;1985;male;20.64729;138.1563;4.119491;No
7662;Niger;1986;male;20.65594;137.5948;4.099671;No
7663;Niger;1987;male;20.66154;137.0509;4.075329;No
7664;Niger;1988;male;20.66368;136.5437;4.053703;No
7665;Niger;1989;male;20.66718;136.0819;4.031594;No
7666;Niger;1990;male;20.67435;135.6658;4.010726;No
7667;Niger;1991;male;20.67518;135.3502;3.994256;No
7668;Niger;1992;male;20.67278;135.0596;3.976861;No
7669;Niger;1993;male;20.67461;134.8786;3.961557;No
7670;Niger;1994;male;20.68006;134.7562;3.947279;No
7671;Niger;1995;male;20.69191;134.6798;3.931986;No
7672;Niger;1996;male;20.70413;134.6774;3.918884;No
7673;Niger;1997;male;20.7205;134.7396;3.908484;No
7674;Niger;1998;male;20.7592;134.9036;3.894795;No
7675;Niger;1999;male;20.79823;135.1272;3.880946;No
7676;Niger;2000;male;20.82732;135.4146;3.868629;No
7677;Niger;2001;male;20.85903;135.7719;3.861507;No
7678;Niger;2002;male;20.89746;136.1844;3.852942;No
7679;Niger;2003;male;20.94246;136.6665;3.845833;No
7680;Niger;2004;male;20.97408;137.17;3.842619;No
7681;Niger;2005;male;21.02509;137.7292;3.834931;No
7682;Niger;2006;male;21.08073;138.2941;3.826085;No
7683;Niger;2007;male;21.14583;138.852;3.811667;No
7684;Niger;2008;male;21.21958;139.4174;3.800843;No
7685;Niger;1980;female;19.9383;128.0459;4.542932;No
7686;Niger;1981;female;20.02624;128.3101;4.530795;No
7687;Niger;1982;female;20.11358;128.5673;4.51535;No
7688;Niger;1983;female;20.19937;128.7407;4.500387;No
7689;Niger;1984;female;20.25888;128.8126;4.476896;No
7690;Niger;1985;female;20.33168;128.8414;4.454135;No
7691;Niger;1986;female;20.39645;128.9575;4.431315;No
7692;Niger;1987;female;20.45084;129.0851;4.405296;No
7693;Niger;1988;female;20.50339;129.2127;4.379992;No
7694;Niger;1989;female;20.55728;129.3589;4.354479;No
7695;Niger;1990;female;20.62778;129.5006;4.330166;No
7696;Niger;1991;female;20.68726;129.6158;4.308002;No
7697;Niger;1992;female;20.7415;129.7221;4.28442;No
7698;Niger;1993;female;20.78827;129.8418;4.263416;No
7699;Niger;1994;female;20.83253;129.9933;4.242022;No
7700;Niger;1995;female;20.88375;130.1742;4.220367;No
7701;Niger;1996;female;20.94504;130.3496;4.200277;No
7702;Niger;1997;female;21.03958;130.518;4.183038;No
7703;Niger;1998;female;21.12033;130.8402;4.163772;No
7704;Niger;1999;female;21.1895;131.2025;4.143315;No
7705;Niger;2000;female;21.26753;131.532;4.123308;No
7706;Niger;2001;female;21.37101;131.8507;4.107021;No
7707;Niger;2002;female;21.47314;132.2249;4.089284;No
7708;Niger;2003;female;21.58491;132.6163;4.072594;No
7709;Niger;2004;female;21.70471;132.9368;4.057757;No
7710;Niger;2005;female;21.78714;133.4083;4.039278;No
7711;Niger;2006;female;21.85886;133.9211;4.019423;No
7712;Niger;2007;female;21.89981;134.5287;3.995235;No
7713;Niger;2008;female;21.95958;135.1021;3.97411;No
7714;Nigeria;1980;male;21.00792;134.4935;4.18612;No
7715;Nigeria;1981;male;21.04177;134.0183;4.159997;No
7716;Nigeria;1982;male;21.07423;133.5333;4.13183;No
7717;Nigeria;1983;male;21.09329;133.033;4.102555;No
7718;Nigeria;1984;male;21.10216;132.4849;4.070253;No
7719;Nigeria;1985;male;21.11996;131.961;4.039345;No
7720;Nigeria;1986;male;21.14383;131.4338;4.005836;No
7721;Nigeria;1987;male;21.16731;130.9788;3.974423;No
7722;Nigeria;1988;male;21.20638;130.6301;3.945444;No
7723;Nigeria;1989;male;21.26245;130.3398;3.915829;No
7724;Nigeria;1990;male;21.33302;130.1046;3.888877;No
7725;Nigeria;1991;male;21.4218;129.9125;3.861934;No
7726;Nigeria;1992;male;21.51588;129.7506;3.836036;No
7727;Nigeria;1993;male;21.61643;129.6107;3.810201;No
7728;Nigeria;1994;male;21.70705;129.5136;3.788593;No
7729;Nigeria;1995;male;21.79146;129.4488;3.768941;No
7730;Nigeria;1996;male;21.87817;129.4625;3.755153;No
7731;Nigeria;1997;male;21.96262;129.5262;3.744728;No
7732;Nigeria;1998;male;22.04579;129.6393;3.737396;No
7733;Nigeria;1999;male;22.13099;129.7902;3.730613;No
7734;Nigeria;2000;male;22.21424;130.005;3.7281;No
7735;Nigeria;2001;male;22.29861;130.2745;3.729295;No
7736;Nigeria;2002;male;22.37732;130.5772;3.73375;No
7737;Nigeria;2003;male;22.47019;130.9281;3.742306;No
7738;Nigeria;2004;male;22.5717;131.3017;3.751973;No
7739;Nigeria;2005;male;22.6806;131.6876;3.761727;No
7740;Nigeria;2006;male;22.79538;132.0797;3.771582;No
7741;Nigeria;2007;male;22.91228;132.4604;3.782228;No
7742;Nigeria;2008;male;23.03322;132.8452;3.793541;No
7743;Nigeria;1980;female;21.96824;130.9934;4.660777;No
7744;Nigeria;1981;female;22.01432;131.01;4.627766;No
7745;Nigeria;1982;female;22.05272;131.0303;4.59313;No
7746;Nigeria;1983;female;22.06386;131.0117;4.556051;No
7747;Nigeria;1984;female;22.06904;130.9745;4.515988;No
7748;Nigeria;1985;female;22.09235;131.0042;4.477251;No
7749;Nigeria;1986;female;22.13109;131.0777;4.437213;No
7750;Nigeria;1987;female;22.16459;131.1497;4.398845;No
7751;Nigeria;1988;female;22.21158;131.3043;4.363184;No
7752;Nigeria;1989;female;22.27175;131.5292;4.328802;No
7753;Nigeria;1990;female;22.34363;131.7834;4.297339;No
7754;Nigeria;1991;female;22.43096;132.0773;4.267907;No
7755;Nigeria;1992;female;22.51978;132.365;4.240463;No
7756;Nigeria;1993;female;22.61174;132.6527;4.214599;No
7757;Nigeria;1994;female;22.69068;132.8816;4.1913;No
7758;Nigeria;1995;female;22.76451;133.0701;4.169899;No
7759;Nigeria;1996;female;22.83816;133.2469;4.153387;No
7760;Nigeria;1997;female;22.91135;133.409;4.14054;No
7761;Nigeria;1998;female;22.98172;133.5653;4.130917;No
7762;Nigeria;1999;female;23.05407;133.739;4.122383;No
7763;Nigeria;2000;female;23.11974;133.91;4.116198;No
7764;Nigeria;2001;female;23.18497;134.0812;4.112573;No
7765;Nigeria;2002;female;23.24367;134.2376;4.110205;No
7766;Nigeria;2003;female;23.31047;134.4252;4.110734;No
7767;Nigeria;2004;female;23.38157;134.6285;4.112232;No
7768;Nigeria;2005;female;23.45683;134.8491;4.114125;No
7769;Nigeria;2006;female;23.53181;135.0776;4.116285;No
7770;Nigeria;2007;female;23.60291;135.291;4.118842;No
7771;Nigeria;2008;female;23.67402;135.492;4.122205;No
7772;Norway;1980;male;24.68457;142.1456;5.97409;No
7773;Norway;1981;male;24.73764;141.4699;5.948173;No
7774;Norway;1982;male;24.78809;140.8364;5.923429;No
7775;Norway;1983;male;24.83173;140.1829;5.897575;No
7776;Norway;1984;male;24.88225;139.598;5.877077;No
7777;Norway;1985;male;24.93555;139.0803;5.85943;No
7778;Norway;1986;male;24.99121;138.6227;5.83752;No
7779;Norway;1987;male;25.05209;138.2453;5.811893;Yes
7780;Norway;1988;male;25.10225;137.9464;5.785655;Yes
7781;Norway;1989;male;25.1546;137.6688;5.760701;Yes
7782;Norway;1990;male;25.2098;137.3858;5.731724;Yes
7783;Norway;1991;male;25.26717;137.136;5.711658;Yes
7784;Norway;1992;male;25.33276;136.8808;5.688197;Yes
7785;Norway;1993;male;25.40433;136.6383;5.666832;Yes
7786;Norway;1994;male;25.49028;136.4144;5.646629;Yes
7787;Norway;1995;male;25.57453;136.2028;5.62651;Yes
7788;Norway;1996;male;25.67179;136.0263;5.609376;Yes
7789;Norway;1997;male;25.77152;135.8563;5.592457;Yes
7790;Norway;1998;male;25.87428;135.698;5.574112;Yes
7791;Norway;1999;male;25.97399;135.5204;5.552825;Yes
7792;Norway;2000;male;26.07561;135.3787;5.533216;Yes
7793;Norway;2001;male;26.17836;135.2536;5.515548;Yes
7794;Norway;2002;male;26.28499;135.1163;5.49593;Yes
7795;Norway;2003;male;26.39151;134.9724;5.474193;Yes
7796;Norway;2004;male;26.50614;134.8698;5.456786;Yes
7797;Norway;2005;male;26.61797;134.7656;5.438603;Yes
7798;Norway;2006;male;26.72222;134.686;5.423542;Yes
7799;Norway;2007;male;26.83126;134.5985;5.405927;Yes
7800;Norway;2008;male;26.93424;134.5024;5.389466;Yes
7801;Norway;1980;female;23.69724;136.9746;5.949876;No
7802;Norway;1981;female;23.78998;136.4127;5.927097;No
7803;Norway;1982;female;23.85946;135.8272;5.904408;No
7804;Norway;1983;female;23.92248;135.2418;5.879426;No
7805;Norway;1984;female;23.99738;134.6517;5.858339;No
7806;Norway;1985;female;24.06375;134.0909;5.838368;No
7807;Norway;1986;female;24.13536;133.6183;5.814585;No
7808;Norway;1987;female;24.22276;133.2094;5.788272;No
7809;Norway;1988;female;24.28573;132.8196;5.758562;No
7810;Norway;1989;female;24.34126;132.4456;5.728718;No
7811;Norway;1990;female;24.39726;132.1194;5.695971;No
7812;Norway;1991;female;24.45275;131.7428;5.668695;No
7813;Norway;1992;female;24.5178;131.4145;5.639742;No
7814;Norway;1993;female;24.5784;131.084;5.613163;No
7815;Norway;1994;female;24.66003;130.7506;5.588908;No
7816;Norway;1995;female;24.725;130.4129;5.563794;No
7817;Norway;1996;female;24.80737;130.0451;5.541868;No
7818;Norway;1997;female;24.88982;129.6707;5.519959;No
7819;Norway;1998;female;24.98983;129.291;5.498357;No
7820;Norway;1999;female;25.07753;128.9386;5.474011;No
7821;Norway;2000;female;25.16566;128.5833;5.451538;No
7822;Norway;2001;female;25.24481;128.2238;5.431139;No
7823;Norway;2002;female;25.32467;127.886;5.410416;No
7824;Norway;2003;female;25.3964;127.5749;5.389157;No
7825;Norway;2004;female;25.4734;127.2539;5.373211;No
7826;Norway;2005;female;25.55161;126.9436;5.358339;No
7827;Norway;2006;female;25.61801;126.6151;5.346477;No
7828;Norway;2007;female;25.67953;126.3296;5.333928;No
7829;Norway;2008;female;25.73772;126.0266;5.321925;No
7830;Oman;1980;male;23.03985;131.6683;4.961592;No
7831;Oman;1981;male;23.1285;131.539;4.963994;No
7832;Oman;1982;male;23.22638;131.4184;4.967978;No
7833;Oman;1983;male;23.33009;131.3006;4.972406;No
7834;Oman;1984;male;23.44716;131.2182;4.981027;No
7835;Oman;1985;male;23.56629;131.1515;4.991016;No
7836;Oman;1986;male;23.68203;131.0595;4.998958;No
7837;Oman;1987;male;23.79362;130.934;5.004388;No
7838;Oman;1988;male;23.90753;130.8143;5.008947;No
7839;Oman;1989;male;24.0271;130.6808;5.013634;No
7840;Oman;1990;male;24.14473;130.5267;5.017508;No
7841;Oman;1991;male;24.26554;130.3537;5.020169;No
7842;Oman;1992;male;24.38626;130.2085;5.024324;No
7843;Oman;1993;male;24.51702;130.0401;5.026805;No
7844;Oman;1994;male;24.64511;129.8892;5.028225;No
7845;Oman;1995;male;24.78063;129.7321;5.028263;No
7846;Oman;1996;male;24.90626;129.6105;5.027703;No
7847;Oman;1997;male;25.02654;129.523;5.025889;No
7848;Oman;1998;male;25.15218;129.4358;5.021175;No
7849;Oman;1999;male;25.26009;129.4068;5.015004;No
7850;Oman;2000;male;25.3688;129.384;5.006168;No
7851;Oman;2001;male;25.48419;129.39;4.998597;No
7852;Oman;2002;male;25.58856;129.4204;4.989669;No
7853;Oman;2003;male;25.686;129.4453;4.978515;No
7854;Oman;2004;male;25.78828;129.4643;4.968756;No
7855;Oman;2005;male;25.89545;129.4917;4.959515;No
